Location description: Praca Velasquez
ID: 549
Sensor: Wind direction
Datetime,Degrees
2015-10-18 00:51:51+01:00,135
2015-10-18 00:50:53+01:00,45
2015-10-18 00:47:51+01:00,225
2015-10-18 00:46:49+01:00,135
2015-10-18 00:41:52+01:00,180
2015-10-18 00:38:50+01:00,135
2015-10-18 00:35:51+01:00,45
2015-10-18 00:32:53+01:00,225
2015-10-18 00:29:49+01:00,45
2015-10-18 00:21:49+01:00,90
2015-10-18 00:17:52+01:00,45
2015-10-18 00:14:50+01:00,90
2015-10-18 00:07:52+01:00,135
2015-10-18 00:02:51+01:00,135
2015-10-17 23:50:52+01:00,180
2015-10-17 23:48:49+01:00,90
2015-10-17 23:46:50+01:00,90
2015-10-17 23:40:49+01:00,45
2015-10-17 23:36:49+01:00,90
2015-10-17 23:33:50+01:00,180
2015-10-17 23:31:49+01:00,45
2015-10-17 23:24:49+01:00,90
2015-10-17 23:20:49+01:00,90
2015-10-17 23:18:50+01:00,90
2015-10-17 23:15:49+01:00,90
2015-10-17 23:14:49+01:00,90
2015-10-17 23:11:49+01:00,90
2015-10-17 23:09:51+01:00,90
2015-10-17 23:00:51+01:00,0
2015-10-17 22:58:51+01:00,45
2015-10-17 22:57:50+01:00,90
2015-10-17 22:55:52+01:00,135
2015-10-17 22:51:49+01:00,90
2015-10-17 22:50:52+01:00,45
2015-10-17 22:46:52+01:00,90
2015-10-17 22:45:54+01:00,135
2015-10-17 22:42:49+01:00,225
2015-10-17 22:36:49+01:00,90
2015-10-17 22:21:49+01:00,45
2015-10-17 22:17:52+01:00,45
2015-10-17 22:16:51+01:00,135
2015-10-17 22:14:49+01:00,90
2015-10-17 22:11:52+01:00,225
2015-10-17 22:09:52+01:00,225
2015-10-17 22:01:49+01:00,90
2015-10-17 21:55:49+01:00,90
2015-10-17 21:51:49+01:00,270
2015-10-17 21:46:49+01:00,180
2015-10-17 21:40:50+01:00,90
2015-10-17 21:36:53+01:00,135
2015-10-17 21:26:52+01:00,225
2015-10-17 21:21:49+01:00,135
2015-10-17 21:16:50+01:00,90
2015-10-17 21:08:50+01:00,180
2015-10-17 21:05:51+01:00,135
2015-10-17 21:01:50+01:00,135
2015-10-17 20:51:49+01:00,135
2015-10-17 20:46:50+01:00,135
2015-10-17 20:41:51+01:00,225
2015-10-17 20:30:49+01:00,90
2015-10-17 20:26:49+01:00,135
2015-10-17 20:21:50+01:00,90
2015-10-17 20:16:49+01:00,90
2015-10-17 20:11:49+01:00,225
2015-10-17 20:01:49+01:00,225
2015-10-17 19:46:49+01:00,135
2015-10-17 19:26:49+01:00,135
2015-10-17 19:11:49+01:00,180
2015-10-17 19:00:52+01:00,225
2015-10-17 18:57:49+01:00,180
2015-10-17 18:56:49+01:00,90
2015-10-17 18:48:50+01:00,135
2015-10-17 18:47:49+01:00,135
2015-10-17 18:43:52+01:00,135
2015-10-17 18:39:51+01:00,135
2015-10-17 18:32:49+01:00,180
2015-10-17 18:24:49+01:00,90
2015-10-17 18:04:49+01:00,180
2015-10-17 18:01:52+01:00,135
2015-10-17 17:57:49+01:00,45
2015-10-17 17:56:53+01:00,180
2015-10-17 17:26:50+01:00,225
2015-10-17 17:16:56+01:00,315
2015-10-17 17:13:49+01:00,180
2015-10-17 17:08:52+01:00,270
2015-10-17 17:06:50+01:00,180
2015-10-17 17:03:50+01:00,0
2015-10-17 16:57:49+01:00,180
2015-10-17 16:56:49+01:00,45
2015-10-17 16:46:49+01:00,135
2015-10-17 16:41:49+01:00,90
2015-10-17 16:39:50+01:00,90
2015-10-17 16:36:51+01:00,90
2015-10-17 16:31:55+01:00,225
2015-10-17 16:26:49+01:00,270
2015-10-17 16:21:49+01:00,90
2015-10-17 16:19:49+01:00,90
2015-10-17 16:17:54+01:00,45
2015-10-17 16:01:49+01:00,90
2015-10-17 15:59:50+01:00,45
2015-10-17 15:55:49+01:00,45
2015-10-17 15:54:50+01:00,45
2015-10-17 15:46:49+01:00,90
2015-10-17 15:36:51+01:00,135
2015-10-17 15:26:49+01:00,90
2015-10-17 15:13:50+01:00,90
2015-10-17 15:08:49+01:00,90
2015-10-17 15:03:50+01:00,45
2015-10-17 14:51:49+01:00,90
2015-10-17 14:36:49+01:00,90
2015-10-17 14:32:49+01:00,45
2015-10-17 14:05:50+01:00,225
2015-10-17 14:01:49+01:00,90
2015-10-17 13:59:49+01:00,90
2015-10-17 13:57:49+01:00,0
2015-10-17 13:56:51+01:00,135
2015-10-17 13:46:52+01:00,90
2015-10-17 13:43:50+01:00,90
2015-10-17 13:38:50+01:00,225
2015-10-17 13:35:49+01:00,90
2015-10-17 13:31:49+01:00,90
2015-10-17 13:24:50+01:00,90
2015-10-17 13:03:49+01:00,90
2015-10-17 12:41:49+01:00,90
2015-10-17 12:36:49+01:00,135
2015-10-17 12:28:50+01:00,0
2015-10-17 12:24:49+01:00,45
2015-10-17 11:56:49+01:00,90
2015-10-17 11:26:51+01:00,270
2015-10-17 11:22:50+01:00,45
2015-10-17 11:20:51+01:00,90
2015-10-17 10:58:51+01:00,180
2015-10-17 10:51:50+01:00,90
2015-10-17 10:50:49+01:00,0
2015-10-17 10:44:50+01:00,90
2015-10-17 10:29:50+01:00,45
2015-10-17 10:13:50+01:00,45
2015-10-17 10:06:49+01:00,0
2015-10-17 10:01:52+01:00,90
2015-10-17 09:56:49+01:00,45
2015-10-17 09:37:52+01:00,45
2015-10-17 09:31:51+01:00,45
2015-10-17 09:30:50+01:00,90
2015-10-17 09:27:50+01:00,90
2015-10-17 09:24:51+01:00,90
2015-10-17 09:18:56+01:00,45
2015-10-17 09:16:50+01:00,90
2015-10-17 09:13:51+01:00,45
2015-10-17 09:11:50+01:00,90
2015-10-17 09:05:49+01:00,90
2015-10-17 09:00:49+01:00,45
2015-10-17 08:59:51+01:00,45
2015-10-17 08:56:50+01:00,90
2015-10-17 08:55:52+01:00,315
2015-10-17 08:49:51+01:00,90
2015-10-17 08:47:52+01:00,45
2015-10-17 08:43:52+01:00,45
2015-10-17 08:41:50+01:00,45
2015-10-17 08:34:50+01:00,135
2015-10-17 08:28:51+01:00,45
2015-10-17 08:26:50+01:00,90
2015-10-17 08:19:50+01:00,45
2015-10-17 08:15:51+01:00,90
2015-10-17 08:12:52+01:00,45
2015-10-17 08:06:51+01:00,90
2015-10-17 08:00:51+01:00,90
2015-10-17 07:47:50+01:00,90
2015-10-17 07:46:51+01:00,90
2015-10-17 07:45:52+01:00,135
2015-10-17 07:43:49+01:00,90
2015-10-17 07:41:49+01:00,90
2015-10-17 07:38:52+01:00,45
2015-10-17 07:36:50+01:00,90
2015-10-17 07:33:50+01:00,90
2015-10-17 07:31:49+01:00,135
2015-10-17 07:26:49+01:00,90
2015-10-17 07:21:51+01:00,45
2015-10-17 07:19:49+01:00,90
2015-10-17 07:17:49+01:00,90
2015-10-17 07:16:49+01:00,90
2015-10-17 07:15:49+01:00,225
2015-10-17 07:13:52+01:00,45
2015-10-17 07:10:49+01:00,90
2015-10-17 07:08:49+01:00,90
2015-10-17 07:06:52+01:00,90
2015-10-17 07:05:50+01:00,45
2015-10-17 07:00:50+01:00,270
2015-10-17 06:56:49+01:00,90
2015-10-17 06:55:49+01:00,45
2015-10-17 06:54:53+01:00,180
2015-10-17 06:51:49+01:00,180
2015-10-17 06:46:49+01:00,90
2015-10-17 06:31:51+01:00,45
2015-10-17 06:27:52+01:00,0
2015-10-17 06:26:50+01:00,0
2015-10-17 06:22:51+01:00,90
2015-10-17 06:21:49+01:00,90
2015-10-17 06:16:49+01:00,90
2015-10-17 06:14:50+01:00,45
2015-10-17 06:11:51+01:00,90
2015-10-17 06:09:49+01:00,90
2015-10-17 06:05:50+01:00,90
2015-10-17 06:01:52+01:00,45
2015-10-17 05:56:50+01:00,0
2015-10-17 05:47:49+01:00,90
2015-10-17 05:46:49+01:00,135
2015-10-17 05:31:51+01:00,45
2015-10-17 05:26:50+01:00,45
2015-10-17 05:16:55+01:00,315
2015-10-17 05:15:49+01:00,45
2015-10-17 05:12:49+01:00,45
2015-10-17 05:10:50+01:00,45
2015-10-17 05:09:49+01:00,90
2015-10-17 05:05:49+01:00,45
2015-10-17 05:03:49+01:00,45
2015-10-17 05:01:53+01:00,0
2015-10-17 04:59:50+01:00,90
2015-10-17 04:57:50+01:00,90
2015-10-17 04:52:49+01:00,45
2015-10-17 04:51:53+01:00,90
2015-10-17 04:48:49+01:00,90
2015-10-17 04:46:54+01:00,90
2015-10-17 04:45:49+01:00,90
2015-10-17 04:44:49+01:00,90
2015-10-17 04:40:49+01:00,180
2015-10-17 04:39:49+01:00,0
2015-10-17 04:31:55+01:00,135
2015-10-17 04:26:54+01:00,45
2015-10-17 04:25:49+01:00,0
2015-10-17 04:24:49+01:00,0
2015-10-17 04:23:49+01:00,90
2015-10-17 04:22:49+01:00,90
2015-10-17 04:19:50+01:00,90
2015-10-17 04:16:51+01:00,0
2015-10-17 04:13:50+01:00,90
2015-10-17 04:11:49+01:00,90
2015-10-17 04:09:49+01:00,90
2015-10-17 04:08:51+01:00,135
2015-10-17 04:06:56+01:00,0
2015-10-17 04:05:49+01:00,90
2015-10-17 04:03:49+01:00,90
2015-10-17 04:01:51+01:00,0
2015-10-17 04:00:49+01:00,90
2015-10-17 03:58:49+01:00,180
2015-10-17 03:57:50+01:00,90
2015-10-17 03:49:49+01:00,45
2015-10-17 03:48:49+01:00,135
2015-10-17 03:47:49+01:00,45
2015-10-17 03:46:49+01:00,90
2015-10-17 03:42:49+01:00,135
2015-10-17 03:41:49+01:00,90
2015-10-17 03:31:58+01:00,0
2015-10-17 03:27:49+01:00,90
2015-10-17 03:26:51+01:00,180
2015-10-17 03:24:49+01:00,90
2015-10-17 03:23:49+01:00,90
2015-10-17 03:17:49+01:00,90
2015-10-17 03:16:53+01:00,90
2015-10-17 03:15:49+01:00,45
2015-10-17 03:13:49+01:00,45
2015-10-17 03:12:49+01:00,225
2015-10-17 03:08:49+01:00,45
2015-10-17 03:07:49+01:00,90
2015-10-17 03:04:49+01:00,90
2015-10-17 03:03:49+01:00,135
2015-10-17 03:02:51+01:00,90
2015-10-17 03:01:56+01:00,45
2015-10-17 02:58:49+01:00,90
2015-10-17 02:54:50+01:00,90
2015-10-17 02:53:49+01:00,45
2015-10-17 02:52:49+01:00,90
2015-10-17 02:45:49+01:00,90
2015-10-17 02:44:49+01:00,90
2015-10-17 02:43:49+01:00,45
2015-10-17 02:40:49+01:00,90
2015-10-17 02:39:49+01:00,315
2015-10-17 02:38:49+01:00,90
2015-10-17 02:33:50+01:00,45
2015-10-17 02:32:49+01:00,90
2015-10-17 02:31:49+01:00,45
2015-10-17 02:30:49+01:00,90
2015-10-17 02:28:49+01:00,45
2015-10-17 02:25:49+01:00,45
2015-10-17 02:22:49+01:00,45
2015-10-17 02:21:52+01:00,90
2015-10-17 02:20:49+01:00,90
2015-10-17 02:19:49+01:00,45
2015-10-17 02:18:49+01:00,90
2015-10-17 02:16:49+01:00,45
2015-10-17 02:15:49+01:00,90
2015-10-17 02:14:49+01:00,90
2015-10-17 02:13:49+01:00,0
2015-10-17 02:12:49+01:00,90
2015-10-17 02:11:50+01:00,45
2015-10-17 02:10:49+01:00,90
2015-10-17 02:09:49+01:00,45
2015-10-17 02:07:49+01:00,135
2015-10-17 02:05:49+01:00,90
2015-10-17 02:04:49+01:00,90
2015-10-17 02:03:49+01:00,90
2015-10-17 02:02:49+01:00,90
2015-10-17 02:01:51+01:00,45
2015-10-17 02:00:49+01:00,45
2015-10-17 01:59:49+01:00,90
2015-10-17 01:58:49+01:00,90
2015-10-17 01:56:55+01:00,90
2015-10-17 01:55:49+01:00,45
2015-10-17 01:54:49+01:00,90
2015-10-17 01:51:56+01:00,90
2015-10-17 01:50:49+01:00,45
2015-10-17 01:49:49+01:00,90
2015-10-17 01:47:49+01:00,45
2015-10-17 01:46:49+01:00,90
2015-10-17 01:45:49+01:00,135
2015-10-17 01:44:49+01:00,90
2015-10-17 01:42:50+01:00,90
2015-10-17 01:41:54+01:00,90
2015-10-17 01:40:49+01:00,90
2015-10-17 01:39:49+01:00,90
2015-10-17 01:38:49+01:00,90
2015-10-17 01:36:55+01:00,90
2015-10-17 01:34:49+01:00,90
2015-10-17 01:32:49+01:00,90
2015-10-17 01:30:49+01:00,45
2015-10-17 01:28:49+01:00,90
2015-10-17 01:25:49+01:00,90
2015-10-17 01:24:49+01:00,45
2015-10-17 01:23:49+01:00,45
2015-10-17 01:22:49+01:00,90
2015-10-17 01:20:49+01:00,90
2015-10-17 01:16:52+01:00,45
2015-10-17 01:15:49+01:00,180
2015-10-17 01:14:49+01:00,135
2015-10-17 01:13:49+01:00,90
2015-10-17 01:12:49+01:00,135
2015-10-17 01:11:49+01:00,135
2015-10-17 01:09:49+01:00,135
2015-10-17 01:08:49+01:00,135
2015-10-17 01:07:49+01:00,180
2015-10-17 01:03:49+01:00,90
2015-10-17 01:02:49+01:00,135
2015-10-17 01:01:50+01:00,135
2015-10-17 00:59:50+01:00,90
2015-10-17 00:58:51+01:00,90
2015-10-17 00:57:49+01:00,90
2015-10-17 00:56:49+01:00,45
2015-10-17 00:51:51+01:00,90
2015-10-17 00:48:49+01:00,90
2015-10-17 00:43:49+01:00,90
2015-10-17 00:42:49+01:00,45
2015-10-17 00:41:49+01:00,90
2015-10-17 00:40:49+01:00,90
2015-10-17 00:39:49+01:00,90
2015-10-17 00:38:49+01:00,90
2015-10-17 00:36:49+01:00,90
2015-10-17 00:35:49+01:00,90
2015-10-17 00:33:49+01:00,90
2015-10-17 00:32:50+01:00,90
2015-10-17 00:31:52+01:00,90
2015-10-17 00:30:49+01:00,90
2015-10-17 00:28:49+01:00,45
2015-10-17 00:27:49+01:00,90
2015-10-17 00:26:50+01:00,90
2015-10-17 00:25:49+01:00,90
2015-10-17 00:23:49+01:00,0
2015-10-17 00:20:50+01:00,90
2015-10-17 00:19:49+01:00,90
2015-10-17 00:15:50+01:00,90
2015-10-17 00:14:53+01:00,45
2015-10-17 00:11:49+01:00,0
2015-10-17 00:09:49+01:00,45
2015-10-17 00:08:49+01:00,45
2015-10-17 00:07:49+01:00,315
2015-10-17 00:06:49+01:00,45
2015-10-17 00:05:49+01:00,90
2015-10-17 00:04:49+01:00,0
2015-10-17 00:03:49+01:00,135
2015-10-17 00:02:49+01:00,0
2015-10-17 00:02:04+01:00,90
2015-10-17 00:00:49+01:00,90
2015-10-16 23:59:49+01:00,315
2015-10-16 23:57:49+01:00,45
2015-10-16 23:56:49+01:00,45
2015-10-16 23:55:49+01:00,315
2015-10-16 23:54:49+01:00,45
2015-10-16 23:52:49+01:00,90
2015-10-16 23:51:49+01:00,0
2015-10-16 23:50:49+01:00,315
2015-10-16 23:46:49+01:00,45
2015-10-16 23:45:49+01:00,135
2015-10-16 23:43:49+01:00,135
2015-10-16 23:39:49+01:00,90
2015-10-16 23:38:49+01:00,135
2015-10-16 23:36:51+01:00,135
2015-10-16 23:33:49+01:00,180
2015-10-16 23:32:49+01:00,90
2015-10-16 23:31:26+01:00,90
2015-10-16 23:27:39+01:00,45
2015-10-16 23:26:39+01:00,90
2015-10-16 23:25:39+01:00,135
2015-10-16 23:24:39+01:00,90
2015-10-16 23:23:43+01:00,90
2015-10-16 23:22:39+01:00,90
2015-10-16 23:20:39+01:00,135
2015-10-16 23:18:40+01:00,135
2015-10-16 23:17:39+01:00,180
2015-10-16 23:16:39+01:00,180
2015-10-16 23:13:56+01:00,90
2015-10-16 23:12:40+01:00,135
2015-10-16 23:11:39+01:00,225
2015-10-16 23:09:39+01:00,90
2015-10-16 23:05:39+01:00,90
2015-10-16 23:04:40+01:00,180
2015-10-16 23:03:45+01:00,180
2015-10-16 23:02:40+01:00,90
2015-10-16 23:00:39+01:00,135
2015-10-16 22:56:41+01:00,135
2015-10-16 22:53:53+01:00,90
2015-10-16 22:52:42+01:00,135
2015-10-16 22:51:39+01:00,135
2015-10-16 22:50:39+01:00,90
2015-10-16 22:48:45+01:00,135
2015-10-16 22:47:39+01:00,135
2015-10-16 22:46:39+01:00,135
2015-10-16 22:43:53+01:00,90
2015-10-16 22:42:39+01:00,135
2015-10-16 22:40:39+01:00,180
2015-10-16 22:39:39+01:00,90
2015-10-16 22:38:47+01:00,135
2015-10-16 22:37:39+01:00,135
2015-10-16 22:35:39+01:00,90
2015-10-16 22:32:39+01:00,90
2015-10-16 22:30:39+01:00,180
2015-10-16 22:29:39+01:00,135
2015-10-16 22:28:54+01:00,90
2015-10-16 22:27:39+01:00,90
2015-10-16 22:25:39+01:00,135
2015-10-16 22:24:39+01:00,180
2015-10-16 22:23:39+01:00,90
2015-10-16 22:22:39+01:00,180
2015-10-16 22:21:39+01:00,135
2015-10-16 22:20:39+01:00,135
2015-10-16 22:19:41+01:00,90
2015-10-16 22:18:45+01:00,90
2015-10-16 22:17:39+01:00,90
2015-10-16 22:16:39+01:00,135
2015-10-16 22:15:39+01:00,90
2015-10-16 22:14:39+01:00,90
2015-10-16 22:13:43+01:00,90
2015-10-16 22:12:39+01:00,135
