Datetime,Degrees
2015-05-25 19:54:23+01:00,180
2015-05-25 19:53:23+01:00,180
2015-05-25 19:52:23+01:00,270
2015-05-25 19:51:23+01:00,270
2015-05-25 19:50:23+01:00,315
2015-05-25 19:49:23+01:00,315
2015-05-25 19:48:23+01:00,270
2015-05-25 19:47:23+01:00,315
2015-05-25 19:46:23+01:00,315
2015-05-25 19:45:23+01:00,315
2015-05-25 19:44:23+01:00,270
2015-05-25 19:43:23+01:00,270
2015-05-25 19:42:23+01:00,315
2015-05-25 19:41:23+01:00,270
2015-05-25 19:40:23+01:00,315
2015-05-25 19:39:23+01:00,270
2015-05-25 19:38:23+01:00,270
2015-05-25 19:37:23+01:00,315
2015-05-25 19:36:23+01:00,270
2015-05-25 19:35:23+01:00,270
2015-05-25 19:34:23+01:00,270
2015-05-25 19:33:23+01:00,270
2015-05-25 19:32:23+01:00,270
2015-05-25 19:31:23+01:00,270
2015-05-25 19:29:23+01:00,270
2015-05-25 19:28:23+01:00,270
2015-05-25 19:27:23+01:00,270
2015-05-25 19:26:23+01:00,315
2015-05-25 19:25:23+01:00,270
2015-05-25 19:24:23+01:00,270
2015-05-25 19:23:23+01:00,270
2015-05-25 19:22:23+01:00,270
2015-05-25 19:21:23+01:00,270
2015-05-25 19:20:23+01:00,270
2015-05-25 19:19:23+01:00,270
2015-05-25 19:18:23+01:00,270
2015-05-25 19:15:23+01:00,270
2015-05-25 19:14:23+01:00,270
2015-05-25 19:13:23+01:00,270
2015-05-25 19:12:23+01:00,270
2015-05-25 19:11:23+01:00,270
2015-05-25 19:10:23+01:00,270
2015-05-25 19:09:23+01:00,270
2015-05-25 19:08:23+01:00,315
2015-05-25 19:07:23+01:00,315
2015-05-25 19:06:23+01:00,270
2015-05-25 19:05:23+01:00,270
2015-05-25 19:04:23+01:00,270
2015-05-25 19:03:23+01:00,270
2015-05-25 19:01:23+01:00,270
2015-05-25 19:00:23+01:00,315
2015-05-25 18:59:23+01:00,270
2015-05-25 18:58:23+01:00,270
2015-05-25 18:57:23+01:00,315
2015-05-25 18:56:23+01:00,270
2015-05-25 18:55:23+01:00,270
2015-05-25 18:54:23+01:00,270
2015-05-25 18:53:23+01:00,180
2015-05-25 18:52:23+01:00,180
2015-05-25 18:51:23+01:00,180
2015-05-25 18:50:23+01:00,180
2015-05-25 18:49:23+01:00,180
2015-05-25 18:48:23+01:00,180
2015-05-25 18:47:23+01:00,180
2015-05-25 18:46:23+01:00,180
2015-05-25 18:45:23+01:00,180
2015-05-25 18:44:23+01:00,180
2015-05-25 18:43:23+01:00,180
2015-05-25 18:42:23+01:00,180
2015-05-25 18:41:23+01:00,270
2015-05-25 18:40:23+01:00,270
2015-05-25 18:39:23+01:00,270
2015-05-25 18:38:23+01:00,315
2015-05-25 18:37:23+01:00,270
2015-05-25 18:36:23+01:00,270
2015-05-25 18:35:23+01:00,270
2015-05-25 18:34:23+01:00,270
2015-05-25 18:33:23+01:00,270
2015-05-25 18:32:23+01:00,270
2015-05-25 18:31:23+01:00,270
2015-05-25 18:30:23+01:00,270
2015-05-25 18:29:23+01:00,270
2015-05-25 18:28:23+01:00,270
2015-05-25 18:27:23+01:00,270
2015-05-25 18:26:23+01:00,270
2015-05-25 18:25:23+01:00,270
2015-05-25 18:24:23+01:00,270
2015-05-25 18:23:23+01:00,270
2015-05-25 18:22:23+01:00,270
2015-05-25 18:21:23+01:00,270
